miRNA	bladder	breast_cancer	cervical	head n neck	KIRC	KIRP	LUAD	LUSC	PRAD	STAD	THCA	UCEC	
hsa-mir-369	17.598538	7.266502	7.540379	13.466688	1.249025	0.930131	3.779216	5.598361	5.707581	17.367839	3.79609	4.332696	
hsa-mir-513a-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207347	0.0	0.0	0.0	0.0	
hsa-mir-595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3156-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-539	5.472716	17.439604	1.938955	0.51795	2.185793	0.66438	1.162836	3.939587	3.604788	26.003245	4.006984	0.866539	
hsa-mir-3924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.421788	0.0	
hsa-mir-3679	0.321924	0.0	0.0	0.51795	0.0	0.0	0.290709	0.0	0.0	0.0	0.421788	0.0	
hsa-mir-216b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.291081	0.632682	0.0	
hsa-let-7i	774.872207	1517.245589	695.546103	547.472665	1032.63108	661.722088	971.549191	1028.854368	373.395944	505.31679	3834.894546	573.071199	
hsa-mir-557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-494	2.146163	1.4533	0.754038	3.625647	0.624512	0.0	0.0	0.414693	1.201596	3.59	0.632682	0.288846	
hsa-mir-873	0.0	0.0	0.10772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.952514	0.577693	
hsa-mir-3197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3619	0.107308	0.72665	0.538598	0.0	0.0	0.0	0.290709	0.207347	0.0	0.0	0.0	0.0	
hsa-mir-511-1	4.07771	3.633251	5.385985	6.733344	6.869635	0.797256	5.23276	34.00486	0.300399	2.813784	1.898045	1.733078	
hsa-mir-664	19.100852	39.96576	16.481114	9.841041	33.411408	26.176556	9.884103	27.577112	13.517955	8.441352	129.067062	27.440405	
hsa-mir-345	11.05274	38.51246	56.768282	11.912839	9.367684	9.832818	5.23276	24.466912	5.707581	9.411622	385.72493	27.729252	
hsa-mir-3926-1	0.858465	0.72665	2.477553	0.0	0.312256	0.0	0.290709	1.86612	0.0	0.582162	1.898045	0.288846	
hsa-mir-24-1	25.217417	13.806354	19.066387	15.538486	14.676039	7.972555	15.698281	25.296298	4.205586	22.219191	33.953917	26.862712	
hsa-mir-136	19.637393	47.232262	40.502607	6.215394	9.367684	4.119154	4.360634	29.443233	7.810374	40.169192	16.449724	33.795025	
hsa-mir-4281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-let-7a-1	6673.92356	6758.573382	7266.555521	7557.401758	11873.227751	4286.57722	9022.151147	8577.51864	9101.188198	3269.42292	9689.098114	5352.034403	
hsa-let-7b	8716.212417	27540.042059	35977.087158	7075.708684	12366.90472	3195.001527	25720.761878	23203.96281	10371.875926	6121.726623	8753.151018	9348.801634	
hsa-mir-3116-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.291081	0.0	0.0	
hsa-mir-628	6.116565	14.533004	6.247743	3.107697	51.210008	11.825957	14.244737	5.183668	2.403192	13.195677	27.205312	18.486168	
hsa-mir-3610	0.643849	0.0	1.508076	0.0	0.0	0.265752	0.0	0.0	1.201596	0.194054	1.476257	1.444232	
hsa-mir-1276	0.0	0.72665	0.0	0.0	0.312256	0.0	1.744253	0.207347	0.0	0.194054	0.0	0.0	
hsa-mir-184	0.965773	0.72665	0.323159	8.287193	0.0	1.063007	2.034962	23.430178	0.0	3.784054	0.843576	6.35462	
hsa-mir-514-1	0.107308	0.0	0.538598	1.035899	0.0	1.195883	0.290709	14.306923	0.300399	1.164324	5.483241	2.021925	
hsa-mir-1193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3131	0.0	0.0	0.0	0.0	0.624512	2.126015	0.0	0.207347	0.0	0.291081	0.0	21.374631	
hsa-mir-588	0.107308	0.0	0.0	0.0	0.0	0.0	0.290709	0.207347	0.0	0.0	0.0	0.0	
hsa-mir-153-2	5.150792	12.353053	8.509856	3.625647	6.869635	0.66438	172.971804	3.939587	13.818354	9.120541	3.163408	30.328869	
hsa-mir-605	0.751157	0.0	0.323159	0.0	0.0	0.0	0.0	0.207347	0.0	0.194054	1.054469	0.0	
hsa-mir-154	4.721559	5.813201	5.601424	3.107697	1.873537	0.66438	1.162836	7.464482	1.201596	12.225406	2.741621	3.17731	
hsa-mir-3938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3118-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548z	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-let-7f-1	9.765042	18.166255	16.588834	13.984638	21.85793	6.776672	6.977014	24.674258	8.711571	9.120541	30.790508	8.665391	
hsa-mir-4321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-891b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207347	0.0	0.0	1.054469	2.021925	
hsa-mir-3181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207347	0.0	0.0	0.0	0.0	
hsa-mir-3925	0.0	0.0	0.0	0.0	0.312256	0.0	0.0	0.0	0.0	0.0	0.0	0.288846	
hsa-mir-874	15.559683	55.952064	19.497266	6.733344	16.23732	10.497198	18.314662	59.923199	5.407182	14.262974	264.039154	33.795025	
hsa-mir-1261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-889	14.486601	2.906601	9.587053	6.215394	2.498049	2.391767	5.814178	10.159989	6.308379	57.148923	4.217878	6.932313	
hsa-mir-3179-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-487b	6.331181	4.359901	4.201068	3.107697	0.936768	0.265752	2.034962	3.317547	1.802394	12.128379	1.476257	1.155385	
hsa-mir-3646	0.0	0.0	0.10772	0.0	0.0	0.0	0.0	0.207347	0.0	0.0	0.0	0.0	
hsa-mir-4254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548d-2	0.0	0.0	0.10772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1909	0.0	0.0	0.0	0.0	0.0	0.132876	0.0	0.207347	0.0	0.097027	0.210894	0.0	
hsa-mir-452	150.767962	16.712954	95.978253	528.308532	77.751781	5.979416	11.919065	66.558293	19.225535	32.989191	56.941351	16.464243	
hsa-mir-2052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3190	0.107308	0.0	0.0	0.0	0.936768	0.265752	2.034962	0.207347	0.0	0.0	0.0	0.866539	
hsa-mir-26a-1	0.214616	2.906601	0.861758	0.0	3.747074	0.66438	0.0	0.62204	0.0	1.64946	3.585196	0.577693	
hsa-mir-376a-1	1.18039	2.906601	2.046674	0.51795	0.624512	0.132876	0.0	1.24408	0.300399	3.784054	0.210894	0.577693	
hsa-mir-3123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-423	119.219363	247.061063	97.917207	99.964261	120.530873	243.827316	222.392319	255.451145	72.396157	62.582437	330.259836	270.649049	
hsa-mir-506	0.0	0.0	0.215439	0.0	0.0	0.0	0.0	0.829387	0.0	0.0	0.210894	0.288846	
hsa-mir-609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-450a-2	4.614251	2.906601	10.987409	1.035899	8.11866	0.132876	1.744253	1.24408	2.403192	8.053244	28.048888	6.065774	
hsa-mir-1197	0.107308	0.72665	0.0	0.0	0.0	0.0	0.0	0.414693	0.0	0.485135	0.0	0.0	
hsa-mir-3653	1.716931	11.626403	3.016152	1.553849	9.055428	1.860263	1.453545	11.818762	4.205586	1.552433	5.694135	3.17731	
hsa-mir-302f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548u	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-34a	88.207306	236.161311	156.193565	40.918014	163.934477	389.193573	80.817078	291.322126	31.842293	43.565138	398.800351	333.617558	
hsa-mir-548i-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-937	7.511571	12.353053	0.861758	0.51795	0.312256	1.328759	8.430559	4.561628	3.00399	1.067297	1.476257	7.221159	
hsa-mir-519a-1	3.219245	31.245958	0.0	0.0	0.0	0.132876	0.0	2.280814	0.0	14.165947	0.0	5.488081	
hsa-mir-1302-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1302-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-760	6.223873	3.633251	1.615795	0.51795	1.249025	7.042424	12.791192	2.902854	1.201596	0.388108	1.476257	3.466156	
hsa-mir-500a	104.518146	156.22979	167.935012	62.671895	130.210813	425.867328	43.606337	262.70828	190.45296	122.060008	348.185817	332.751019	
hsa-mir-3648	0.965773	5.086551	1.938955	2.589748	0.936768	0.132876	1.162836	2.073467	2.403192	6.597838	1.687151	2.021925	
hsa-mir-3686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-186	127.482091	216.541755	162.441308	94.784766	412.178115	141.645732	218.031686	193.247132	147.195505	235.678664	517.322719	277.00367	
hsa-mir-4328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3202-1	0.0	0.0	0.0	0.0	0.312256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-128-2	39.704018	48.685562	55.906524	74.066784	49.960984	724.173771	124.423415	139.336988	49.866232	33.765408	76.765377	143.2678	
hsa-mir-4277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1244-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548aa-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-320d-1	0.429233	0.0	0.969477	0.0	1.249025	0.132876	1.453545	0.62204	0.300399	0.194054	0.210894	1.155385	
hsa-mir-520f	5.365408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097027	0.0	0.0	
hsa-mir-599	0.0	0.0	0.10772	0.0	22.170186	19.134133	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3183	0.107308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097027	0.0	0.0	
hsa-mir-1287	14.379293	33.425909	44.165077	11.39489	22.170186	55.940763	234.892803	33.175473	27.035909	20.27865	34.164811	36.972335	
hsa-mir-548aa-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-943	0.214616	0.0	0.0	0.0	0.0	0.398628	0.0	0.0	0.0	0.0	0.210894	0.288846	
hsa-mir-611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207347	0.0	0.097027	0.421788	0.0	
hsa-mir-192	556.607414	677.964624	10709.708012	90.12322	12033.415155	5682.837401	605.255959	322.631479	93.724485	10555.473945	1219.177594	1058.621949	
hsa-mir-30c-1	0.321924	2.906601	0.215439	1.553849	0.936768	1.993139	2.325671	2.280814	0.600798	1.455406	3.585196	2.310771	
hsa-mir-301b	11.05274	2.906601	0.215439	2.071798	0.0	0.398628	0.0	1.658774	0.901197	2.037568	2.741621	2.310771	
hsa-mir-1205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-409	30.582825	32.699258	20.143584	16.056436	9.679941	3.58765	6.395596	28.199152	16.822343	75.972167	12.231846	11.842701	
hsa-mir-410	8.370036	2.906601	9.587053	6.215394	1.249025	1.195883	5.23276	13.684883	7.209576	45.699733	4.006984	5.488081	
hsa-mir-1253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3659	0.0	0.0	0.0	0.51795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1296	6.97503	5.813201	5.493705	1.035899	1.249025	0.66438	1.162836	6.427748	12.616758	2.61973	5.905029	8.665391	
hsa-mir-3941	0.107308	0.0	0.10772	0.0	0.624512	0.797256	0.290709	0.0	0.0	0.776216	0.210894	0.0	
hsa-mir-766	6.331181	4.359901	6.894061	5.697445	5.932867	1.860263	10.174812	21.356711	6.00798	3.104865	6.115923	16.464243	
hsa-mir-521-1	0.643849	0.0	0.0	0.0	0.0	0.0	0.0	0.207347	0.0	0.679189	0.0	0.0	
hsa-mir-4300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-636	0.429233	1.4533	0.215439	1.035899	0.624512	0.132876	0.872127	0.829387	0.0	0.097027	0.421788	0.0	
hsa-mir-106a	5.043483	10.173103	58.922676	2.071798	10.304453	8.769811	11.919065	14.928963	38.75147	9.79973	6.748605	39.860799	
hsa-mir-133a-1	44.532885	2.179951	7.21722	9.323092	1.249025	0.531504	0.290709	7.049788	13.217556	76.845411	31.844978	10.398469	
hsa-mir-148a	15436.600409	33432.448419	9003.643403	6247.507368	44588.616577	14008.443999	48569.610395	71515.953256	10055.856188	23854.484289	81540.647373	6893.02979	
hsa-mir-516b-2	0.858465	0.0	0.0	0.0	0.0	0.132876	0.0	0.207347	0.0	0.0	0.0	0.0	
hsa-mir-1289-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-892b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.210894	0.288846	
hsa-mir-654	40.884408	11.626403	55.044767	9.323092	3.747074	1.860263	13.081901	44.579542	12.316359	61.903247	12.864527	18.775014	
hsa-mir-1225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-662	0.0	0.0	0.215439	0.0	0.0	0.0	0.290709	0.0	0.0	0.097027	0.0	0.0	
hsa-mir-876	0.214616	0.0	0.0	0.51795	0.0	0.0	0.0	0.207347	0.0	0.194054	0.632682	0.577693	
hsa-mir-3663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.194054	0.0	0.0	
hsa-mir-3189	0.0	0.0	0.861758	0.0	0.624512	0.265752	0.581418	0.207347	0.300399	0.0	0.0	1.155385	
hsa-mir-631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-100	5995.736003	3908.651352	5374.88987	656.760018	3803.904388	6710.499776	3962.943916	8918.189283	5323.6709	6565.722328	17838.881706	6519.551433	
hsa-mir-4312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-338	114.819729	180.935896	265.7445	34.18467	386.573111	46.9052	199.717024	560.250807	100.934061	460.684355	1041.394042	182.839753	
hsa-mir-613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-361	287.585863	403.290853	757.808089	201.482372	423.10708	358.632111	870.09178	780.660358	254.437944	270.511369	965.894029	575.093124	
hsa-mir-550a-1	1.931547	0.72665	3.770189	0.0	2.498049	1.063007	11.337648	4.561628	1.201596	5.336487	1.265363	1.155385	
hsa-mir-15b	100.976976	239.794561	211.346051	323.200514	71.194402	33.617608	344.199354	240.314835	170.626626	117.111629	224.601996	498.259989	
hsa-mir-138-1	0.321924	0.0	3.66247	0.0	0.624512	0.0	0.290709	6.842441	0.0	1.455406	86.67739	0.866539	
hsa-mir-4265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3161	0.0	0.0	0.0	0.51795	0.0	0.0	0.0	0.207347	0.0	0.0	0.0	0.0	
hsa-mir-519e	0.107308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3617	0.107308	0.0	0.215439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.210894	0.288846	
hsa-mir-1263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097027	0.0	0.0	
hsa-mir-619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3200	3.326553	0.72665	1.615795	0.51795	0.936768	7.441052	0.872127	2.902854	2.403192	3.298919	11.810058	25.707327	
hsa-mir-758	20.495858	10.899753	13.572682	17.610284	2.498049	1.860263	3.197798	34.419554	9.913167	62.000274	6.326817	6.643467	
hsa-mir-670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097027	0.0	0.0	
hsa-mir-526a-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.300399	0.0	0.0	0.0	
hsa-mir-134	356.799624	378.584747	250.556022	112.913	62.138973	26.575184	77.037862	347.09839	145.393111	731.098697	80.139679	97.91892	
hsa-mir-1178	0.0	0.0	0.0	0.0	0.0	0.0	0.290709	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548a-3	0.0	0.0	0.0	0.51795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1301	5.901949	29.066007	8.509856	6.215394	6.557379	12.224585	47.094844	14.928963	4.205586	13.874866	16.027936	28.884637	
hsa-mir-3911	0.107308	0.0	0.0	0.51795	0.0	0.398628	0.290709	0.0	0.0	0.291081	0.0	0.0	
hsa-mir-640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-720	0.0	0.0	0.0	0.0	0.0	0.0	0.290709	0.0	0.300399	0.0	0.210894	0.288846	
hsa-mir-1274b	1.287698	5.813201	10.125652	6.733344	0.624512	2.126015	11.919065	52.873411	0.300399	2.328649	10.966482	6.065774	
hsa-mir-378c	0.536541	3.633251	1.292636	3.625647	4.996098	1.594511	0.872127	1.658774	0.901197	0.388108	0.421788	1.444232	
hsa-mir-95	1.18039	3.633251	10.341091	1.553849	4.05933	0.66438	11.919065	5.391014	2.403192	1.455406	46.818444	18.486168	
hsa-mir-3682	0.858465	0.0	0.323159	2.589748	0.0	0.0	1.744253	1.036734	0.300399	0.776216	0.632682	0.866539	
hsa-mir-532	266.875388	868.346973	1261.505407	206.661867	573.614543	1832.757582	282.569064	1636.794918	473.428808	451.078679	1599.630176	923.153001	
hsa-mir-144	12.23313	14.533004	57.30688	15.538486	351.600422	199.446758	15.407572	24.674258	133.97795	203.853797	313.388325	53.436579	
hsa-mir-3673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-549	0.0	0.0	0.430879	0.0	0.0	0.0	4.942052	0.62204	0.0	0.0	0.421788	0.577693	
hsa-mir-29b-1	177.487693	366.958344	228.688923	61.118046	177.986004	109.091131	320.942641	364.930207	45.059848	164.169741	795.28087	298.667147	
hsa-mir-3134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1249	1.287698	5.086551	1.615795	4.143596	0.936768	0.66438	0.872127	1.86612	0.600798	0.582162	0.210894	2.021925	
hsa-mir-518a-1	1.502314	0.0	0.0	0.0	0.0	0.0	0.0	0.207347	0.0	1.164324	0.0	0.288846	
hsa-mir-603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.288846	
hsa-mir-3605	1.073082	5.086551	1.723515	0.51795	6.557379	2.126015	2.325671	2.695507	0.300399	1.455406	7.381286	4.332696	
hsa-mir-661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3936	0.0	0.0	0.0	0.0	0.0	0.265752	0.0	0.0	0.0	0.097027	0.421788	0.0	
hsa-mir-454	8.15542	26.159407	5.493705	4.661546	8.430916	5.713665	9.884103	5.183668	3.905187	8.538379	15.817042	14.153472	
hsa-mir-198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3622b	0.0	0.0	0.0	0.0	0.0	0.132876	0.0	0.0	0.0	0.0	0.421788	0.0	
hsa-mir-218-1	0.536541	0.0	1.400356	0.0	0.312256	0.265752	0.872127	2.488161	0.300399	1.552433	0.632682	1.733078	
hsa-mir-3714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-105-2	0.858465	0.0	0.323159	11.912839	0.0	0.0	0.0	1.86612	14.719551	71.800005	0.421788	0.288846	
hsa-mir-98	75.330327	112.630779	37.378736	108.251454	85.558184	108.028124	49.711224	38.773835	43.557854	28.720002	145.72768	75.966595	
hsa-mir-1278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1233-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-92b	41.635565	162.769642	286.103523	24.343628	45.277141	50.227098	858.172714	166.29206	25.834313	65.396221	88.786329	1407.259518	
hsa-mir-1273d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.300399	0.0	0.421788	0.0	
hsa-mir-9-2	765.214473	15939.071835	193.78774	535.559826	333.177309	237.183519	77.61928	1298.612436	455.404869	4298.588664	10.755589	20571.060829	
hsa-mir-1282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-496	2.89732	0.0	0.861758	2.071798	0.936768	0.0	0.290709	4.146934	0.600798	4.463244	0.843576	1.155385	
hsa-mir-3133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1305	0.0	0.72665	0.0	0.0	0.0	0.531504	0.0	0.0	0.300399	0.582162	0.210894	0.288846	
hsa-mir-3178	0.0	0.0	0.0	0.0	0.0	0.132876	0.0	0.207347	0.0	0.0	0.0	0.0	
