miRNA	bladder	breast_cancer	cervical	head n neck	KIRC	KIRP	LUAD	LUSC	PRAD	STAD	THCA	UCEC	
hsa-mir-4307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3156-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-539	0.09006	0.678571	5.448132	3.98859	0.970819	2.278141	0.704788	1.49474	0.985994	18.611879	0.0	2.039577	
hsa-mir-3924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.202952	0.0	
hsa-mir-3679	0.03002	0.22619	0.0	0.0	0.48541	0.0	0.234929	0.298948	0.21911	0.136852	0.0	0.0	
hsa-mir-216b	0.06004	0.0	0.118438	0.0	0.0	3.986746	0.704788	0.0	0.0	0.0	0.0	0.0	
hsa-let-7i	120.350064	2151.29744	696.176513	1513.669895	1358.175947	256.404736	1267.912762	1190.710011	129.822481	494.583327	3948.030419	284.634281	
hsa-mir-557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-494	0.1501	0.22619	1.065939	2.65906	0.0	0.227814	0.704788	0.597896	0.657329	2.600189	0.405905	0.453239	
hsa-mir-873	0.0	0.0	0.236875	0.0	0.0	0.341721	0.0	0.0	0.0	0.0	0.0	2.757206	
hsa-mir-3197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3619	0.03002	0.0	0.118438	1.32953	0.0	0.113907	0.0	0.0	0.0	0.136852	0.0	0.03777	
hsa-mir-511-1	0.36024	5.654761	2.368753	22.60201	0.0	1.366884	0.469858	9.267389	1.095548	6.158342	6.900377	0.453239	
hsa-mir-664	5.373575	39.35714	11.725327	15.95436	40.288993	21.984058	19.734051	31.389543	7.121064	21.212069	46.273117	7.780608	
hsa-mir-345	0.33022	42.749996	15.278457	5.31812	7.281143	17.199962	7.047875	9.566337	4.163084	17.243359	21.918845	2.681666	
hsa-mir-3926-1	0.1501	2.488095	1.065939	1.32953	0.48541	0.569535	0.469858	0.896844	0.438219	0.547408	2.841332	3.248215	
hsa-mir-24-1	4.743155	18.773808	21.910965	23.93154	14.562287	22.439686	17.14983	8.370545	10.845929	42.287285	19.68637	22.322036	
hsa-mir-136	0.750499	30.988093	46.072246	44.539255	1.456229	14.466193	5.403371	5.082117	6.57329	25.591334	2.435427	30.933582	
hsa-mir-4281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-let-7a-1	1579.140539	10828.189574	6126.424376	3744.62122	6796.219242	6467.983181	13903.813417	6669.829537	3842.307207	2694.069557	13410.679795	4684.039329	
hsa-let-7b	2050.123865	36803.675504	12866.000471	12074.79138	13808.445738	9225.786411	25146.818988	16354.848922	4855.141666	5528.959879	5641.667074	9430.172442	
hsa-mir-3116-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-668	0.0	0.0	0.0	0.0	0.0	0.0	0.234929	0.0	0.0	0.273704	0.202952	0.0	
hsa-mir-628	1.470979	15.154761	5.448132	5.31812	55.822099	9.112563	6.578017	14.050557	3.61531	10.67446	13.191897	5.665491	
hsa-mir-3610	0.0	1.130952	1.065939	0.0	0.48541	0.0	4.698584	2.391584	0.0	0.410556	1.623618	0.642089	
hsa-mir-1276	0.0	0.0	0.236875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-184	0.12008	22.845236	12.08064	1.994295	0.0	45.676721	4.698584	5.082117	0.0	0.0	0.405905	0.415469	
hsa-mir-514-1	0.03002	1.130952	0.236875	0.664765	0.970819	77.570691	1.409575	4.48422	0.21911	0.0	4.870854	0.18885	
hsa-mir-1193	0.0	0.0	0.118438	0.664765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3131	0.0	0.0	0.0	0.0	2.427048	0.455628	0.234929	0.298948	0.0	1.505373	0.0	0.0	
hsa-mir-588	0.0	0.22619	0.118438	0.0	0.0	0.0	0.469858	0.298948	0.0	0.0	0.0	0.03777	
hsa-mir-153-2	0.21014	3.619047	4.974381	2.65906	2.427048	5.581445	5.6383	2.092636	4.491748	55.698786	10.147613	17.298633	
hsa-mir-605	0.24016	0.0	0.0	0.0	0.0	0.341721	0.469858	0.0	0.109555	0.957964	0.202952	0.22662	
hsa-mir-154	0.21014	2.714285	11.962203	7.97718	0.0	2.278141	2.114363	2.690532	1.205103	10.127052	0.405905	2.228427	
hsa-mir-3938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3118-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548z	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-let-7f-1	2.101398	17.869046	13.857205	33.23825	30.580802	11.846332	13.390963	19.132674	4.382193	9.30594	17.859799	5.250022	
hsa-mir-4321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-891b	0.0	0.0	0.0	0.0	0.0	0.797349	0.0	4.783169	0.0	0.0	0.0	0.0	
hsa-mir-3181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3925	0.03002	0.0	0.118438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.202952	0.0	
hsa-mir-874	1.320879	55.416662	14.804706	18.61342	17.960154	48.182676	24.667563	14.947402	1.862432	28.191523	37.952074	7.062979	
hsa-mir-1261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-889	0.930619	5.428571	29.372537	11.96577	0.970819	7.29005	5.873229	5.978961	4.272639	13.411501	1.420666	9.631335	
hsa-mir-3179-3	0.0	0.0	0.0	0.0	0.48541	0.113907	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-487b	0.600399	1.809524	10.422513	5.31812	0.0	1.13907	2.349292	1.793688	1.095548	9.9902	0.202952	2.303966	
hsa-mir-3646	0.0	0.0	0.0	0.0	0.48541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4254	0.0	0.0	0.118438	0.0	0.0	0.0	0.0	0.0	0.109555	0.0	0.0	0.0	
hsa-mir-548d-2	0.0	0.904762	0.0	0.0	0.0	0.0	0.0	0.597896	0.0	0.0	0.0	0.0	
hsa-mir-1909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-452	8.615732	110.380943	168.063027	89.743274	103.392236	15.491357	21.848413	76.530696	23.33518	16.559099	53.985303	11.066593	
hsa-mir-2052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3190	0.0	0.452381	0.236875	0.664765	0.0	0.113907	0.0	0.896844	0.109555	0.0	0.0	0.0	
hsa-mir-26a-1	0.18012	0.678571	0.947501	0.0	1.941638	2.278141	0.469858	0.0	0.766884	0.821112	0.0	0.755399	
hsa-mir-376a-1	0.06004	0.452381	1.776565	0.664765	0.970819	0.341721	0.0	0.896844	0.876439	2.737041	0.0	0.415469	
hsa-mir-3123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-423	10.89725	166.476177	90.131052	182.145609	335.903415	105.705729	186.768695	175.482495	27.607819	87.722167	129.686498	36.296914	
hsa-mir-506	0.0	0.0	0.0	0.0	0.0	8.0874	0.0	0.597896	0.0	0.0	0.0	0.03777	
hsa-mir-609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-450a-2	0.51034	1.357143	6.869384	3.323825	16.503925	5.923166	1.879433	2.092636	0.0	2.189633	14.612563	2.794976	
hsa-mir-1197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3653	0.09006	4.523809	0.829064	7.97718	18.445563	12.074146	10.571813	2.092636	0.985994	4.516118	1.420666	0.642089	
hsa-mir-302f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548u	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-34a	9.606391	201.535697	88.23605	176.162724	558.220993	55.928354	129.211047	105.229707	26.621825	139.589096	464.557736	58.39233	
hsa-mir-548i-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-937	0.03002	13.571427	0.592188	11.96577	0.970819	0.341721	3.054079	20.926362	0.438219	0.136852	0.811809	0.0	
hsa-mir-519a-1	0.0	61.297614	0.0	0.664765	0.0	0.0	0.0	0.597896	0.0	0.0	0.0	0.0	
hsa-mir-1302-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1302-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-760	0.36024	2.035714	0.0	0.0	13.106058	0.569535	2.81915	14.648454	0.109555	0.136852	0.202952	0.491009	
hsa-mir-500a	18.042003	206.285697	105.527947	259.923113	227.171674	272.693442	236.808609	226.30366	45.355702	146.979107	74.280529	288.486815	
hsa-mir-3648	0.06004	1.809524	0.236875	15.95436	0.0	3.758932	2.81915	2.690532	2.410206	0.68426	0.405905	0.453239	
hsa-mir-3686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-186	22.935258	276.178548	106.238573	144.254004	438.810242	129.056671	228.11623	347.377613	59.597831	234.42757	190.572177	95.369103	
hsa-mir-4328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3202-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-128-2	6.814533	136.392846	53.889131	61.823145	46.113908	57.181332	100.549687	64.871723	13.803909	23.675406	37.343217	34.597267	
hsa-mir-4277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1244-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548aa-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-320d-1	0.0	0.678571	0.710626	0.0	0.48541	0.455628	0.939717	1.49474	0.109555	0.273704	0.202952	0.22662	
hsa-mir-520f	0.0	0.452381	0.0	0.664765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-599	0.0	0.0	0.0	0.0	0.970819	0.0	0.0	0.0	0.0	0.273704	0.0	0.0	
hsa-mir-3183	0.03002	0.22619	0.0	0.0	0.0	0.227814	0.234929	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1287	4.713135	41.392854	17.173459	16.619125	29.609983	16.174799	68.36439	37.069556	4.820413	14.916874	11.568279	14.239268	
hsa-mir-548aa-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03777	
hsa-mir-943	0.03002	0.0	0.0	0.0	0.48541	0.227814	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.405905	0.03777	
hsa-mir-192	9.186111	369.821398	104.817321	157.549304	19885.773422	19123.396516	261.476173	399.992467	53.24365	22235.858769	368.764266	123.54548	
hsa-mir-30c-1	0.12008	2.488095	1.302814	3.323825	5.339505	5.01191	3.993796	1.195792	1.205103	1.779077	1.623618	0.339929	
hsa-mir-301b	0.0	1.130952	0.355313	0.0	0.970819	0.341721	0.704788	2.092636	0.0	0.68426	0.0	0.07554	
hsa-mir-1205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03777	
hsa-mir-711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-409	0.870579	8.821428	40.268801	33.23825	3.883276	9.682098	14.33068	11.658973	6.244626	30.244304	2.841332	10.991053	
hsa-mir-410	0.990659	7.011904	22.384716	13.960065	0.970819	3.189397	9.397167	5.978961	5.587297	10.537608	0.811809	6.874129	
hsa-mir-1253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1296	1.290859	8.142856	5.448132	4.653355	5.339505	2.278141	2.584221	9.267389	3.505755	10.948164	4.870854	3.134905	
hsa-mir-3941	0.12008	0.452381	0.118438	0.664765	2.427048	0.341721	0.469858	0.298948	0.109555	0.0	0.0	0.03777	
hsa-mir-766	0.48032	4.75	7.224697	31.243955	7.766553	3.872839	4.698584	4.48422	1.752877	7.800567	4.870854	1.133098	
hsa-mir-521-1	0.0	0.904762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-4300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-636	0.03002	0.452381	0.236875	0.0	0.0	0.227814	0.704788	1.195792	0.0	0.136852	0.202952	0.03777	
hsa-mir-106a	1.621078	13.797618	14.923144	1.994295	16.989335	14.124472	14.095751	4.185272	32.209122	5.747786	4.870854	3.512605	
hsa-mir-133a-1	106.931137	1.809524	13.857205	7.97718	1.456229	4.898003	2.81915	1.793688	32.209122	265.219283	47.287878	56.692683	
hsa-mir-148a	804.114946	44553.412954	14944.581247	7294.466297	22982.201002	12650.515333	34800.058826	17252.290914	15993.800949	61409.075289	43092.245661	6980.602869	
hsa-mir-516b-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1289-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-892b	0.0	0.0	0.0	0.0	0.0	0.227814	0.0	1.195792	0.0	0.0	0.0	0.0	
hsa-mir-654	5.013335	6.107142	50.691315	33.903015	1.456229	9.682098	24.667563	21.823206	16.871445	70.341956	7.509234	13.634949	
hsa-mir-1225	0.03002	0.22619	0.0	0.0	0.48541	0.0	0.0	0.0	0.0	0.0	0.202952	0.15108	
hsa-mir-662	0.0	0.0	0.0	0.0	0.0	0.0	0.469858	2.690532	0.0	0.0	0.0	0.0	
hsa-mir-876	0.0	0.452381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.136852	0.0	1.246408	
hsa-mir-3663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3189	0.0	0.22619	0.0	0.0	1.456229	0.0	0.469858	0.0	0.0	0.0	0.202952	0.0	
hsa-mir-631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-100	2649.382528	8194.654079	5480.465427	7132.263638	15772.412816	6851.052541	5750.831297	8597.446446	3150.139754	7214.156086	12505.715643	8436.294195	
hsa-mir-4312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-338	54.276108	139.333322	164.273022	148.242594	198.0471	132.92951	101.019546	3331.476866	38.782412	902.539304	111.826698	88.608283	
hsa-mir-613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-361	73.759069	841.202311	396.766131	803.70088	488.807426	337.392638	646.99495	511.201134	112.951036	390.028357	551.218353	196.554777	
hsa-mir-550a-1	0.09006	1.130952	4.263755	1.994295	3.397867	0.683442	1.879433	2.092636	0.109555	3.284449	1.217714	0.717629	
hsa-mir-15b	19.903241	311.46426	110.028578	176.162724	157.758107	89.872651	169.383936	277.124825	74.059069	134.799274	454.410122	12.87955	
hsa-mir-138-1	0.03002	8.821428	0.473751	0.0	4.368686	7.176143	4.698584	0.298948	0.0	1.094816	19.077513	0.0	
hsa-mir-4265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3161	0.0	0.0	0.118438	0.0	0.48541	0.683442	0.0	0.0	0.0	0.0	0.608857	0.0	
hsa-mir-519e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3617	0.06004	0.0	0.0	0.0	0.48541	0.0	0.0	0.0	0.109555	0.0	0.0	0.0	
hsa-mir-1263	0.0	0.0	0.0	0.0	0.0	0.227814	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3200	0.06004	5.654761	0.710626	2.65906	0.970819	2.050327	3.993796	5.978961	0.109555	1.779077	2.232475	0.415469	
hsa-mir-758	1.921278	9.499999	23.924406	16.619125	0.0	5.695352	10.336884	9.267389	6.57329	22.033181	1.217714	6.043191	
hsa-mir-670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.136852	0.0	0.0	
hsa-mir-526a-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-134	16.871224	88.89285	322.505724	651.469696	31.066212	69.711106	142.132151	166.215106	81.070579	242.36499	23.745415	82.867252	
hsa-mir-1178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-548a-3	0.0	0.22619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1301	0.3002	9.499999	4.619068	12.630535	19.901792	7.517864	9.162238	18.23583	1.971987	6.295195	5.885616	2.492816	
hsa-mir-3911	0.0	0.22619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.202952	0.0	
hsa-mir-640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1274b	0.09006	2.940476	2.605628	4.653355	1.456229	8.543028	45.341331	18.833726	1.314658	12.042981	5.885616	0.679859	
hsa-mir-378c	1.110739	2.035714	0.355313	0.0	1.456229	1.594698	1.174646	0.298948	0.438219	2.326485	0.405905	0.830939	
hsa-mir-95	0.24016	5.202381	5.803445	0.664765	7.766553	1.708606	7.047875	1.49474	0.438219	4.789822	8.118091	0.453239	
hsa-mir-3682	0.12008	2.261905	0.592188	1.32953	0.48541	0.0	1.174646	4.48422	0.109555	0.136852	0.405905	0.03777	
hsa-mir-532	54.065968	2204.452197	519.467537	787.081755	1220.805042	1448.327953	1344.499674	765.306961	153.37677	460.233461	352.731037	2117.118546	
hsa-mir-144	16.841204	6.559523	6.158758	65.14697	164.068431	124.386482	50.274844	70.850684	10.736374	95.933291	45.867212	13.597179	
hsa-mir-3673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-549	0.0	0.0	0.0	0.0	0.0	0.0	0.234929	1.195792	0.0	0.136852	0.0	0.07554	
hsa-mir-29b-1	25.126716	339.738067	146.152061	202.753324	170.378755	266.542462	279.33079	190.728844	54.448753	435.189535	805.111637	48.874305	
hsa-mir-3134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1249	0.18012	4.523809	1.184377	11.96577	5.824915	0.797349	0.469858	1.195792	0.328665	0.547408	0.405905	0.377699	
hsa-mir-518a-1	0.0	0.22619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3605	0.18012	2.035714	0.710626	1.994295	10.193601	2.961583	2.81915	2.092636	0.21911	0.957964	1.420666	0.830939	
hsa-mir-661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3936	0.0	0.0	0.0	0.0	0.0	0.113907	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-454	0.48032	11.535713	3.908442	5.31812	23.785068	2.619862	4.698584	7.772649	2.738871	5.610934	3.247236	2.908286	
hsa-mir-198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3622b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-218-1	0.24016	2.488095	1.302814	1.32953	0.48541	3.758932	0.469858	0.597896	0.0	0.68426	2.029523	0.679859	
hsa-mir-3714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-105-2	0.09006	4.297619	0.118438	0.0	0.0	0.227814	0.0	2.092636	0.0	0.273704	0.202952	0.415469	
hsa-mir-98	16.601044	86.178564	47.019747	39.221135	66.986519	99.099121	135.319205	239.756321	18.843432	25.043926	69.815579	30.442573	
hsa-mir-1278	0.0	0.22619	0.0	0.0	0.0	0.113907	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1233-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-92b	9.666431	176.880938	64.311645	378.251282	160.185155	27.907224	286.848524	188.935156	19.93898	44.887474	94.778708	38.109871	
hsa-mir-1273d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3149	0.0	0.452381	0.0	0.0	0.0	0.0	0.234929	0.0	0.0	0.0	0.0	0.03777	
hsa-mir-9-2	40.587001	4295.356785	258.904705	45.868785	618.897188	137.257977	55.443286	4543.113239	49.737896	375.522039	29.833983	703.540705	
hsa-mir-1282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.298948	0.0	0.0	0.0	0.0	
hsa-mir-496	0.18012	1.357143	3.197817	0.664765	0.0	0.911256	1.879433	0.597896	0.21911	0.821112	0.608857	0.793169	
hsa-mir-3133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-3142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hsa-mir-1305	0.0	0.0	0.0	0.664765	0.48541	0.0	0.0	0.0	0.0	0.0	0.0	0.15108	
hsa-mir-3178	0.0	0.22619	0.0	0.0	0.0	0.0	0.469858	0.298948	0.0	0.136852	0.405905	0.07554	
